# darshan log version: 3.21
# compression method: ZLIB
# exe: ./C_scripts/file_iter_l_name /files6/scratch/yll6162/train_4194304.h5 4194304 
# uid: 21512
# jobid: 3791442
# start_time: 1667603614
# start_time_asci: Fri Nov  4 18:13:34 2022
# end_time: 1667603635
# end_time_asci: Fri Nov  4 18:13:55 2022
# nprocs: 1
# run time: 22
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 347 bytes (compressed)
# record table: 141 bytes (compressed)
# POSIX module: 192 bytes (compressed), ver=4
# STDIO module: 51 bytes (compressed), ver=2
# DXT_POSIX module: 486861 bytes (compressed), ver=1
# HEATMAP module: 568 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/tracing	tracefs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/homes/zhd1108	xfs
# mount entry:	/homes/yll6162	xfs
# mount entry:	/homes/wkliao	xfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/vol/cucis	xfs
# mount entry:	/boot/efi	vfat
# mount entry:	/files4	xfs
# mount entry:	/files7	xfs
# mount entry:	/files1	xfs
# mount entry:	/files5	xfs
# mount entry:	/files3	xfs
# mount entry:	/files2	xfs
# mount entry:	/files8	xfs
# mount entry:	/files6	xfs
# mount entry:	/homes	autofs
# mount entry:	/boot	xfs
# mount entry:	/misc	autofs
# mount entry:	/meas	autofs
# mount entry:	/dev	devtmpfs
# mount entry:	/usr	xfs
# mount entry:	/tmp	xfs
# mount entry:	/var	xfs
# mount entry:	/net	autofs
# mount entry:	/vol	autofs
# mount entry:	/	xfs

# description of columns:
#   <module>: module responsible for this I/O record.
#   <rank>: MPI rank.  -1 indicates that the file is shared
#      across all processes and statistics are aggregated.
#   <record id>: hash of the record's file path
#   <counter name> and <counter value>: statistical counters.
#      A value of -1 indicates that Darshan could not monitor
#      that counter, and its value should be ignored.
#   <file name>: full file path for the record.
#   <mount pt>: mount point that the file resides on.
#   <fs type>: type of file system that the file resides on.

# *******************************************************
# POSIX module data
# *******************************************************

# description of POSIX counters:
#   POSIX_*: posix operation counts.
#   READS,WRITES,OPENS,SEEKS,STATS,MMAPS,SYNCS,FILENOS,DUPS are types of operations.
#   POSIX_RENAME_SOURCES/TARGETS: total count file was source or target of a rename operation
#   POSIX_RENAMED_FROM: Darshan record ID of the first rename source, if file was a rename target
#   POSIX_MODE: mode that file was opened in.
#   POSIX_BYTES_*: total bytes read and written.
#   POSIX_MAX_BYTE_*: highest offset byte read and written.
#   POSIX_CONSEC_*: number of exactly adjacent reads and writes.
#   POSIX_SEQ_*: number of reads and writes from increasing offsets.
#   POSIX_RW_SWITCHES: number of times access alternated between read and write.
#   POSIX_*_ALIGNMENT: memory and file alignment.
#   POSIX_*_NOT_ALIGNED: number of reads and writes that were not aligned.
#   POSIX_MAX_*_TIME_SIZE: size of the slowest read and write operations.
#   POSIX_SIZE_*_*: histogram of read and write access sizes.
#   POSIX_STRIDE*_STRIDE: the four most common strides detected.
#   POSIX_STRIDE*_COUNT: count of the four most common strides.
#   POSIX_ACCESS*_ACCESS: the four most common access sizes.
#   POSIX_ACCESS*_COUNT: count of the four most common access sizes.
#   POSIX_*_RANK: rank of the processes that were the fastest and slowest at I/O (for shared files).
#   POSIX_*_RANK_BYTES: bytes transferred by the fastest and slowest ranks (for shared files).
#   POSIX_F_*_START_TIMESTAMP: timestamp of first open/read/write/close.
#   POSIX_F_*_END_TIMESTAMP: timestamp of last open/read/write/close.
#   POSIX_F_READ/WRITE/META_TIME: cumulative time spent in read, write, or metadata operations.
#   POSIX_F_MAX_*_TIME: duration of the slowest read and write operations.
#   POSIX_F_*_RANK_TIME: fastest and slowest I/O time for a single rank (for shared files).
#   POSIX_F_VARIANCE_RANK_*: variance of total I/O time and bytes moved for all ranks (for shared files).

# WARNING: POSIX_OPENS counter includes both POSIX_FILENOS and POSIX_DUPS counts

# WARNING: POSIX counters related to file offsets may be incorrect if a file is simultaneously accessed by both POSIX and STDIO (e.g., using fileno())
# 	- Affected counters include: MAX_BYTE_{READ|WRITTEN}, CONSEC_{READS|WRITES}, SEQ_{READS|WRITES}, {MEM|FILE}_NOT_ALIGNED, STRIDE*_STRIDE

#<module>	<rank>	<record id>	<counter>	<value>	<file name>	<mount pt>	<fs type>
POSIX	0	8322746474648112620	POSIX_SIZE_READ_10M_100M	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_READ_100M_1G	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_READ_1G_PLUS	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_0_100	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_100_1K	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_1K_10K	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_10K_100K	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_100K_1M	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_1M_4M	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_4M_10M	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_10M_100M	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_100M_1G	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SIZE_WRITE_1G_PLUS	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE1_STRIDE	1816	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE2_STRIDE	704	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE3_STRIDE	560	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE4_STRIDE	2824	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE1_COUNT	294535	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE2_COUNT	216976	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE3_COUNT	216938	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_STRIDE4_COUNT	162578	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS1_ACCESS	512	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS2_ACCESS	328	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS3_ACCESS	544	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS4_ACCESS	352	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS1_COUNT	3906812	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS2_COUNT	705396	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS3_COUNT	219057	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_ACCESS4_COUNT	217044	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_FASTEST_RANK	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_FASTEST_RANK_BYTES	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SLOWEST_RANK	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_SLOWEST_RANK_BYTES	0	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_OPEN_START_TIMESTAMP	0.000581	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_READ_START_TIMESTAMP	0.000774	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_WRITE_START_TIMESTAMP	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_CLOSE_START_TIMESTAMP	21.563901	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_OPEN_END_TIMESTAMP	0.000585	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_READ_END_TIMESTAMP	21.563148	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_WRITE_END_TIMESTAMP	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_CLOSE_END_TIMESTAMP	21.563905	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_READ_TIME	8.142013	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_WRITE_TIME	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_META_TIME	0.000011	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_MAX_READ_TIME	0.048680	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_MAX_WRITE_TIME	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_FASTEST_RANK_TIME	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_SLOWEST_RANK_TIME	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_VARIANCE_RANK_TIME	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs
POSIX	0	8322746474648112620	POSIX_F_VARIANCE_RANK_BYTES	0.000000	/files6/scratch/yll6162/train_4194304.h5	/files6	xfs

# *******************************************************
# STDIO module data
# *******************************************************

# description of STDIO counters:
#   STDIO_{OPENS|FDOPENS|WRITES|READS|SEEKS|FLUSHES} are types of operations.
#   STDIO_BYTES_*: total bytes read and written.
#   STDIO_MAX_BYTE_*: highest offset byte read and written.
#   STDIO_*_RANK: rank of the processes that were the fastest and slowest at I/O (for shared files).
#   STDIO_*_RANK_BYTES: bytes transferred by the fastest and slowest ranks (for shared files).
#   STDIO_F_*_START_TIMESTAMP: timestamp of the first call to that type of function.
#   STDIO_F_*_END_TIMESTAMP: timestamp of the completion of the last call to that type of function.
#   STDIO_F_*_TIME: cumulative time spent in different types of functions.
#   STDIO_F_*_RANK_TIME: fastest and slowest I/O time for a single rank (for shared files).
#   STDIO_F_VARIANCE_RANK_*: variance of total I/O time and bytes moved for all ranks (for shared files).

# WARNING: STDIO_OPENS counter includes STDIO_FDOPENS count

# WARNING: STDIO counters related to file offsets may be incorrect if a file is simultaneously accessed by both STDIO and POSIX (e.g., using fdopen())
# 	- Affected counters include: MAX_BYTE_{READ|WRITTEN}

#<module>	<rank>	<record id>	<counter>	<value>	<file name>	<mount pt>	<fs type>
STDIO	0	15920181672442173319	STDIO_OPENS	1	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_FDOPENS	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_READS	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_WRITES	3	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_SEEKS	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_FLUSHES	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_BYTES_WRITTEN	134	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_BYTES_READ	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_MAX_BYTE_READ	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_MAX_BYTE_WRITTEN	133	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_FASTEST_RANK	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_FASTEST_RANK_BYTES	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_SLOWEST_RANK	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_SLOWEST_RANK_BYTES	0	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_META_TIME	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_WRITE_TIME	0.000012	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_READ_TIME	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_OPEN_START_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_CLOSE_START_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_WRITE_START_TIMESTAMP	21.563158	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_READ_START_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_OPEN_END_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_CLOSE_END_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_WRITE_END_TIMESTAMP	21.563204	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_READ_END_TIMESTAMP	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_FASTEST_RANK_TIME	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_SLOWEST_RANK_TIME	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_VARIANCE_RANK_TIME	0.000000	<STDOUT>	UNKNOWN	UNKNOWN
STDIO	0	15920181672442173319	STDIO_F_VARIANCE_RANK_BYTES	0.000000	<STDOUT>	UNKNOWN	UNKNOWN

# *******************************************************
# HEATMAP module data
# *******************************************************

# description of heatmap counters:
#   HEATMAP_F_BIN_WIDTH_SECONDS: time duration of each heatmap bin
#   HEATMAP_{READ|WRITE}_BIN_{*}: number of bytes read or written within specified heatmap bin

#<module>	<rank>	<record id>	<counter>	<value>	<file name>	<mount pt>	<fs type>
HEATMAP	0	16592106915301738621	HEATMAP_F_BIN_WIDTH_SECONDS	0.200000	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_0	23865553	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_1	21024150	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_2	21202759	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_3	23662378	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_4	18326392	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_5	19699784	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_6	11493103	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_7	22571177	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_8	22350432	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_9	22829328	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_10	23768288	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_11	22766912	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_12	22191434	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_13	23249926	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_14	22782088	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_15	17085373	heatmap:POSIX	UNKNOWN	UNKNOWN
HEATMAP	0	16592106915301738621	HEATMAP_READ_BIN_16	23897467	heatmap:POSIX	UNKNOWN	UNKNOWN
